timestamp,open,high,low,close,volume
2025-09-18T00:00:00Z,661.89,664.89,660.27,662.26,9.04592e+07
2025-09-19T00:00:00Z,662.33,664.55,660.37,663.7,9.79456e+07
2025-09-22T00:00:00Z,662.2,667.29,662.17,666.84,6.94522e+07
2025-09-23T00:00:00Z,666.72,667.34,661.98,663.21,8.17089e+07
2025-09-24T00:00:00Z,664.51,664.61,659.67,661.1,6.80822e+07
2025-09-25T00:00:00Z,657.94,659.406,654.405,658.05,8.96221e+07
2025-09-26T00:00:00Z,659.51,662.37,657.88,661.82,6.91792e+07
2025-09-29T00:00:00Z,664.36,665.28,661.86,663.68,7.3499e+07
2025-09-30T00:00:00Z,662.93,666.65,661.61,666.18,8.6288e+07
2025-10-01T00:00:00Z,663.17,669.37,663.06,668.45,7.25454e+07
2025-10-02T00:00:00Z,670.45,670.565,666.78,669.22,5.6896e+07
2025-10-03T00:00:00Z,669.99,672.675,668.16,669.21,7.04944e+07
2025-10-06T00:00:00Z,671.62,672.51,669.455,671.61,5.46233e+07
2025-10-07T00:00:00Z,672.54,672.99,667.67,669.12,7.20201e+07
2025-10-08T00:00:00Z,670.25,673.206,669.42,673.11,6.07022e+07
2025-10-09T00:00:00Z,673.53,673.94,669.21,671.16,6.65019e+07
2025-10-10T00:00:00Z,672.13,673.95,652.84,653.02,1.59423e+08
2025-10-13T00:00:00Z,660.65,665.13,659.768,663.04,7.95605e+07
2025-10-14T00:00:00Z,657.17,665.83,653.17,662.23,8.87796e+07
2025-10-15T00:00:00Z,666.82,670.23,658.93,665.17,8.17026e+07
2025-10-16T00:00:00Z,666.82,668.71,657.11,660.64,1.10563e+08
2025-10-17T00:00:00Z,659.5,665.755,658.14,664.39,9.65009e+07
2025-10-20T00:00:00Z,667.32,672.21,667.27,671.3,6.04934e+07
2025-10-21T00:00:00Z,671.44,672.99,669.981,671.29,5.6249e+07
2025-10-22T00:00:00Z,672,672,663.3,667.8,8.0564e+07
2025-10-23T00:00:00Z,668.12,672.71,667.8,671.76,6.56045e+07
2025-10-24T00:00:00Z,676.46,678.47,675.65,677.25,7.43565e+07
2025-10-27T00:00:00Z,682.73,685.54,682.115,685.24,6.33398e+07
2025-10-28T00:00:00Z,687.05,688.905,684.83,687.06,6.17381e+07
2025-10-29T00:00:00Z,688.72,689.7,682.87,687.39,8.53622e+07
2025-10-30T00:00:00Z,683.9,685.94,679.83,679.83,7.63358e+07
