timestamp,open,high,low,close,volume
2026-08-10T16:00:00Z,510.72,511.155,504.03,505.97,5.69062e+06
2026-08-11T16:00:00Z,501.21,504.39,500.27,503.775,4.15096e+06
2026-08-12T16:00:00Z,492.84,494.975,491.52,492.43,4.57202e+06
2026-08-13T16:00:00Z,494.935,498.55,493.01,496.84,3.83897e+06
2026-08-14T16:00:00Z,498.69,498.69,494.65,495.18,2.41881e+06
2026-08-17T16:00:00Z,485,485.12,478.41,480.53,5.09833e+06
2026-08-18T16:00:00Z,481.645,483.795,481.022,481.93,3.16975e+06
2026-08-19T16:00:00Z,488.711,489.12,482.87,484.52,3.33954e+06
2026-08-20T16:00:00Z,480.64,484,480.05,481.379,2.81458e+06
2026-08-21T16:00:00Z,485.53,485.53,480.725,483.34,2.67103e+06
2026-08-24T16:00:00Z,489.34,490.605,487.25,487.31,2.83223e+06
2026-08-25T16:00:00Z,489.22,492.435,488.65,491.5,2.65738e+06
2026-08-26T16:00:00Z,494.04,497.4,493.56,496.17,2.70857e+06
2026-08-27T16:00:00Z,499.475,506.47,498.61,504.88,4.38759e+06
2026-08-28T16:00:00Z,514.63,517.78,512.5,513.67,5.32398e+06
2026-08-31T16:00:00Z,509.8,512.19,506.4,507.32,4.41657e+06
2026-09-01T16:00:00Z,500.88,502.07,499.31,501.15,3.23501e+06
2026-09-02T16:00:00Z,494.79,497.85,493.81,496.81,2.79991e+06
2026-09-03T16:00:00Z,514.685,515.64,509.56,510.08,4.43251e+06
2026-09-04T16:00:00Z,501.01,501.73,499.36,499.68,2.96074e+06
2026-09-08T16:00:00Z,492.71,494.175,490.15,494.02,2.84136e+06
2026-09-09T16:00:00Z,492.085,493.56,490.89,491.77,2.39627e+06
