timestamp,open,high,low,close,volume
2025-11-17T00:00:00Z,268.815,270.49,265.73,267.46,4.50183e+07
2025-11-18T00:00:00Z,269.99,270.71,265.32,267.44,4.56773e+07
2025-11-19T00:00:00Z,265.525,272.21,265.5,268.56,4.04245e+07
2025-11-20T00:00:00Z,270.83,275.43,265.92,266.25,4.58236e+07
2025-11-21T00:00:00Z,265.95,273.33,265.67,271.49,5.90308e+07
2025-11-24T00:00:00Z,270.9,277,270.9,275.92,6.55858e+07
2025-11-25T00:00:00Z,275.27,280.38,275.25,276.97,4.69142e+07
2025-11-26T00:00:00Z,276.96,279.53,276.63,277.55,3.34314e+07
2025-11-28T00:00:00Z,277.26,279,275.986,278.85,2.01356e+07
2025-12-01T00:00:00Z,278.01,283.42,276.14,283.1,4.65877e+07
2025-12-02T00:00:00Z,283,287.4,282.63,286.19,5.36695e+07
2025-12-03T00:00:00Z,286.2,288.62,283.3,284.15,4.35387e+07
2025-12-04T00:00:00Z,284.095,284.73,278.59,280.7,4.39891e+07
2025-12-05T00:00:00Z,280.54,281.14,278.05,278.78,4.72658e+07
2025-12-08T00:00:00Z,278.13,279.669,276.15,277.89,3.82118e+07
2025-12-09T00:00:00Z,278.16,280.03,276.92,277.18,3.21933e+07
2025-12-10T00:00:00Z,277.75,279.75,276.44,278.78,3.30383e+07
2025-12-11T00:00:00Z,279.095,279.59,273.81,278.03,3.3248e+07
2025-12-12T00:00:00Z,277.9,279.22,276.82,278.28,3.95329e+07
2025-12-15T00:00:00Z,280.15,280.15,272.84,274.11,5.04091e+07
2025-12-16T00:00:00Z,272.82,275.5,271.79,274.61,3.76486e+07
2025-12-17T00:00:00Z,275.01,276.16,271.64,271.84,5.01387e+07
2025-12-18T00:00:00Z,273.605,273.63,266.95,272.19,5.16307e+07
2025-12-19T00:00:00Z,272.145,274.6,269.9,273.67,1.44632e+08
2025-12-22T00:00:00Z,272.86,273.88,270.505,270.97,3.65718e+07
2025-12-23T00:00:00Z,270.84,272.5,269.56,272.36,2.9642e+07
2025-12-24T00:00:00Z,272.34,275.43,272.195,273.81,1.79106e+07
2025-12-26T00:00:00Z,274.16,275.37,272.86,273.4,2.15218e+07
2025-12-29T00:00:00Z,272.69,274.36,272.35,273.76,2.37152e+07
2025-12-30T00:00:00Z,272.81,274.08,272.28,273.08,2.21396e+07
2025-12-31T00:00:00Z,273.06,273.68,271.75,271.86,2.72936e+07
2026-01-02T00:00:00Z,272.255,277.84,269,271.01,3.78381e+07
2026-01-05T00:00:00Z,270.64,271.51,266.14,267.26,4.56472e+07
2026-01-06T00:00:00Z,267,267.55,262.12,262.36,5.23521e+07
2026-01-07T00:00:00Z,263.2,263.68,259.81,260.33,4.83098e+07
2026-01-08T00:00:00Z,257.02,259.29,255.7,259.04,5.04193e+07
2026-01-09T00:00:00Z,259.075,260.21,256.22,259.37,3.9997e+07
2026-01-12T00:00:00Z,259.16,261.3,256.8,260.25,4.52638e+07
2026-01-13T00:00:00Z,258.72,261.81,258.39,261.05,4.57308e+07
2026-01-14T00:00:00Z,259.49,261.82,256.71,259.96,4.00194e+07
2026-01-15T00:00:00Z,260.65,261.04,257.05,258.21,3.93886e+07
2026-01-16T00:00:00Z,257.9,258.9,254.93,255.53,7.21428e+07
2026-01-20T00:00:00Z,252.73,254.79,243.42,246.7,8.02675e+07
2026-01-21T00:00:00Z,248.7,251.56,245.18,247.65,5.46417e+07
2026-01-22T00:00:00Z,249.2,251,248.15,248.35,3.97083e+07
2026-01-23T00:00:00Z,247.32,249.41,244.68,248.04,4.1689e+07
2026-01-26T00:00:00Z,251.48,256.56,249.8,255.41,5.59692e+07
2026-01-27T00:00:00Z,259.17,261.95,258.21,258.27,4.96483e+07
2026-01-28T00:00:00Z,257.65,258.855,254.51,256.44,4.1288e+07
2026-01-29T00:00:00Z,258,259.65,254.41,258.28,6.7253e+07
2026-01-30T00:00:00Z,255.165,261.9,252.18,259.48,9.24434e+07
2026-02-02T00:00:00Z,260.03,270.49,259.205,270.01,7.39134e+07
2026-02-03T00:00:00Z,269.2,271.875,267.61,269.48,6.43947e+07
2026-02-04T00:00:00Z,272.285,278.95,272.285,276.49,9.05457e+07
2026-02-05T00:00:00Z,278.13,279.5,273.23,275.91,5.29774e+07
2026-02-06T00:00:00Z,277.12,280.905,276.925,278.12,5.04534e+07
2026-02-09T00:00:00Z,277.905,278.2,271.7,274.62,4.46234e+07
2026-02-10T00:00:00Z,274.885,275.37,272.94,273.68,3.43769e+07
2026-02-11T00:00:00Z,274.695,280.18,274.45,275.5,5.19313e+07
2026-02-12T00:00:00Z,275.59,275.72,260.18,261.73,8.10772e+07
2026-02-13T00:00:00Z,262.01,262.23,255.45,255.78,5.62907e+07
2026-02-17T00:00:00Z,258.05,266.29,255.54,263.88,5.84691e+07
2026-02-18T00:00:00Z,263.6,266.82,262.45,264.35,3.42033e+07
2026-02-19T00:00:00Z,262.6,264.48,260.05,260.58,3.08453e+07
2026-02-20T00:00:00Z,258.97,264.75,258.16,264.58,4.20705e+07
2026-02-23T00:00:00Z,263.49,269.43,263.381,266.18,3.73082e+07
2026-02-24T00:00:00Z,267.86,274.89,267.71,272.14,4.70146e+07
2026-02-25T00:00:00Z,271.78,274.94,271.05,274.23,3.37143e+07
2026-02-26T00:00:00Z,274.945,276.11,270.795,272.95,3.23451e+07
2026-02-27T00:00:00Z,272.81,272.81,262.89,264.18,7.23665e+07
2026-03-02T00:00:00Z,262.41,266.53,260.2,264.72,4.18279e+07
2026-03-03T00:00:00Z,263.48,265.56,260.13,263.75,3.85689e+07
2026-03-04T00:00:00Z,264.65,266.15,261.42,262.52,3.98031e+07
2026-03-05T00:00:00Z,260.79,261.555,257.25,260.29,4.96586e+07
2026-03-06T00:00:00Z,258.63,258.77,254.37,257.46,4.112e+07
2026-03-09T00:00:00Z,255.69,261.15,253.68,259.88,3.82185e+07
2026-03-10T00:00:00Z,257.645,262.48,256.95,260.83,3.05908e+07
2026-03-11T00:00:00Z,261.09,262.13,259.55,260.81,2.62189e+07
2026-03-12T00:00:00Z,258.66,258.95,254.18,255.76,4.0794e+07
2026-03-13T00:00:00Z,255.48,256.33,249.52,250.12,3.693e+07
2026-03-16T00:00:00Z,252.105,253.885,249.88,252.82,3.20742e+07
2026-03-17T00:00:00Z,252.955,255.13,252.18,254.23,3.23616e+07
2026-03-18T00:00:00Z,252.625,254.94,249,249.94,3.57579e+07
2026-03-19T00:00:00Z,249.4,251.83,247.3,248.96,3.48641e+07
2026-03-20T00:00:00Z,247.975,249.2,246,247.99,8.83311e+07
2026-03-23T00:00:00Z,253.97,254.6,250.28,251.49,4.05461e+07
2026-03-24T00:00:00Z,250.35,254.825,249.55,251.64,4.51523e+07
2026-03-25T00:00:00Z,254.095,255,251.6,252.62,2.84767e+07
2026-03-26T00:00:00Z,252.115,257,250.77,252.89,4.17966e+07
2026-03-27T00:00:00Z,253.9,255.493,248.07,248.8,4.79e+07
2026-03-30T00:00:00Z,250.07,250.87,245.51,246.63,3.94462e+07
2026-03-31T00:00:00Z,247.91,255.48,247.101,253.79,4.95981e+07
2026-04-01T00:00:00Z,254.08,256.18,253.33,255.63,4.00594e+07
2026-04-02T00:00:00Z,254.2,256.13,250.65,255.92,3.12894e+07
2026-04-06T00:00:00Z,256.51,262.16,256.46,258.86,2.93299e+07
2026-04-07T00:00:00Z,256.155,256.2,245.7,253.5,6.2148e+07
2026-04-08T00:00:00Z,258.45,259.75,256.53,258.9,4.10328e+07
2026-04-09T00:00:00Z,259,261.12,256.07,260.49,2.81216e+07
2026-04-10T00:00:00Z,259.98,262.19,259.023,260.48,3.12915e+07
2026-04-13T00:00:00Z,259.73,260.18,256.66,259.2,3.62347e+07
2026-04-14T00:00:00Z,259.245,261.93,257.19,258.83,4.83707e+07
2026-04-15T00:00:00Z,258.16,266.56,257.81,266.43,4.99135e+07
2026-04-16T00:00:00Z,266.8,267.16,261.27,263.4,4.33231e+07
2026-04-17T00:00:00Z,266.96,272.3,266.72,270.23,6.14362e+07
2026-04-20T00:00:00Z,270.33,274.275,270.29,273.05,3.65902e+07
2026-04-21T00:00:00Z,271.5,272.8,265.4,266.17,5.02098e+07
2026-04-22T00:00:00Z,267.82,273.74,266.87,273.17,4.32492e+07
2026-04-23T00:00:00Z,275.045,275.77,271.65,273.43,3.33996e+07
2026-04-24T00:00:00Z,272.755,273.06,269.65,271.06,3.81571e+07
2026-04-27T00:00:00Z,266.09,268.36,265.07,267.61,4.14668e+07
