timestamp,open,high,low,close,volume
2026-09-09T13:30:00Z,507.74,514.91,506.36,514.135,784924
2026-09-09T13:35:00Z,514,516.15,513.201,515.367,355506
2026-09-09T13:40:00Z,515.23,517.75,513.8,515.605,311236
2026-09-09T13:45:00Z,515.44,520.49,515,519.59,444374
2026-09-09T13:50:00Z,519.625,524.29,519.45,523.197,479001
2026-09-09T13:55:00Z,523.067,524.8,522.17,524.085,327841
2026-09-09T14:00:00Z,524.16,524.94,522.25,524.72,292986
2026-09-09T14:05:00Z,524.58,526.79,522.33,522.78,433202
2026-09-09T14:10:00Z,522.62,523.42,520.591,521.36,244741
2026-09-09T14:15:00Z,521.36,521.48,519.1,519.495,245980
2026-09-09T14:20:00Z,519.52,520.69,518.23,520,168342
2026-09-09T14:25:00Z,519.965,521.37,519.92,521.17,158346
2026-09-09T14:30:00Z,521.125,522.01,520.57,521.59,136919
2026-09-09T14:35:00Z,520.41,520.91,520.27,520.76,7244
2026-09-09T14:40:00Z,521.17,522,521.06,521.68,26913
2026-09-09T14:45:00Z,521.545,521.82,520.01,521.615,86999
2026-09-09T14:50:00Z,521.72,522.12,520,520.15,93947
2026-09-09T14:55:00Z,520.1,523.332,520.1,522.6,136557
2026-09-09T15:00:00Z,522.655,524.389,522.6,523.01,119724
2026-09-09T15:05:00Z,523.56,523.614,523.06,523.15,7749
2026-09-09T15:10:00Z,520.004,520.67,518.46,519.379,114051
2026-09-09T15:15:00Z,519.33,520.8,518.6,520.7,110572
2026-09-09T15:20:00Z,520.68,521.423,517.367,517.86,149351
2026-09-09T15:25:00Z,517.94,519.3,517.7,519.115,81094
2026-09-09T15:30:00Z,519.13,520.617,519.033,520.617,99271
2026-09-09T15:35:00Z,520.69,522.32,519.436,522.03,108759
2026-09-09T15:40:00Z,522.01,522.295,520.36,522.04,87802
2026-09-09T15:45:00Z,522.055,523.69,522.05,523.58,127399
2026-09-09T15:50:00Z,523.605,525.68,523.584,525.6,196505
2026-09-09T15:55:00Z,525.51,525.68,525.45,525.56,1942
2026-09-09T16:00:00Z,525.51,525.739,523.48,523.62,149624
2026-09-09T16:05:00Z,523.7,524.25,522.83,522.99,92426
2026-09-09T16:10:00Z,522.94,523.56,522.626,522.81,100542
2026-09-09T16:15:00Z,522.845,522.95,522,522.375,69534
2026-09-09T16:20:00Z,522.36,523.23,521.623,523.15,71217
2026-09-09T16:25:00Z,523.183,523.34,520.93,521.225,124909
2026-09-09T16:30:00Z,521.21,523.1,521.21,522.91,135818
2026-09-09T16:35:00Z,523,523.86,522.53,523.86,89504
2026-09-09T16:40:00Z,523.73,523.98,523.243,523.64,39254
2026-09-09T16:45:00Z,523.67,523.85,522.26,523.55,72225
2026-09-09T16:50:00Z,523.83,524.21,523.501,523.68,54475
2026-09-09T16:55:00Z,523.62,523.89,523.4,523.83,36983
2026-09-09T17:00:00Z,523.77,524,522.79,522.87,55607
2026-09-09T17:05:00Z,522.95,523.94,522.95,523.25,42067
2026-09-09T17:10:00Z,523.21,524.462,523.03,524.32,48212
2026-09-09T17:15:00Z,524.33,524.48,523.642,523.725,46294
2026-09-09T17:20:00Z,523.675,523.983,523.351,523.61,25129
2026-09-09T17:25:00Z,523.59,523.59,522,522.04,49686
2026-09-09T17:30:00Z,522.11,522.51,521.54,522.394,53049
2026-09-09T17:35:00Z,522.43,522.434,521.25,521.625,63553
2026-09-09T17:40:00Z,521.625,522.75,521.625,522.65,73253
2026-09-09T17:45:00Z,522.62,523.49,522.62,523.475,45692
2026-09-09T17:50:00Z,523.42,524.89,523,524.82,55723
2026-09-09T17:55:00Z,524.705,524.705,523.44,523.55,61263
2026-09-09T18:00:00Z,523.5,524.17,522.99,523.98,59513
2026-09-09T18:05:00Z,524.11,524.159,523.17,523.43,41752
2026-09-09T18:10:00Z,523.385,524.22,523.27,524.195,33124
2026-09-09T18:15:00Z,524.15,524.25,523.551,523.73,37165
2026-09-09T18:20:00Z,523.837,523.837,523.04,523.315,34532
2026-09-09T18:25:00Z,523.38,523.57,522.77,523.295,36960
2026-09-09T18:30:00Z,523.29,523.8,523.08,523.37,34486
2026-09-09T18:35:00Z,523.37,523.571,523,523.15,35315
2026-09-09T18:40:00Z,523.2,523.28,522.32,522.46,57537
2026-09-09T18:45:00Z,522.55,522.98,522.17,522.285,38303
2026-09-09T18:50:00Z,522.33,522.425,521.62,521.945,55268
2026-09-09T18:55:00Z,521.94,522.03,520.945,521.06,57286
2026-09-09T19:00:00Z,521.13,521.77,521.01,521.235,47613
2026-09-09T19:05:00Z,521.36,521.7,520.98,521.555,64561
2026-09-09T19:10:00Z,521.52,521.52,520.785,521.07,62635
2026-09-09T19:15:00Z,521.1,521.62,521.05,521.365,60238
2026-09-09T19:20:00Z,521.335,521.63,520.81,521.2,46844
2026-09-09T19:25:00Z,521.23,521.255,518.81,518.83,157266
2026-09-09T19:30:00Z,518.71,519.95,518.65,519.395,104201
2026-09-09T19:35:00Z,519.32,519.65,518.91,519.52,69834
2026-09-09T19:40:00Z,519.535,520.08,519.4,519.7,68985
2026-09-09T19:45:00Z,519.64,520.5,519.57,520.26,93342
2026-09-09T19:50:00Z,520.32,520.87,519.91,520.535,108234
2026-09-09T19:55:00Z,520.4,521.15,519.32,521.08,384298
